game_date,season_nbr,season_type_code,season_code,game_id,play_id,quarter,home_team_code,away_team_code,off_team_code,def_team_code,down,play_type,yards_to_go,yardline_100,kicker_player_id,kicker_player_name,is_within_goal_line,field_goal_result,is_field_goal_success
2009-08-09,2009,PRE,PRE2009,2009080950,1462,2,TEN,BUF,BUF,TEN,4,field_goal,2,2,00-0019310,,true,made,true
2009-08-09,2009,PRE,PRE2009,2009080950,2014,2,TEN,BUF,BUF,TEN,4,field_goal,7,29,00-0019310,,false,made,true
2009-08-09,2009,PRE,PRE2009,2009080950,2470,3,TEN,BUF,BUF,TEN,4,field_goal,9,34,00-0019310,,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081350,1239,2,PIT,ARI,PIT,ARI,4,field_goal,3,32,00-0020737,J.Reed,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081350,1839,2,PIT,ARI,ARI,PIT,1,field_goal,10,11,00-0019676,N.Rackers,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081350,2305,3,PIT,ARI,PIT,ARI,4,field_goal,6,18,00-0026403,P.Czech,false,missed,false
2009-08-13,2009,PRE,PRE2009,2009081350,3845,4,PIT,ARI,PIT,ARI,4,field_goal,11,26,00-0026403,P.Czech,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,799,1,PHI,NE,PHI,NE,4,field_goal,13,20,00-0000108,D.Akers,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,1496,2,PHI,NE,PHI,NE,4,field_goal,2,25,00-0000108,D.Akers,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,2030,2,PHI,NE,PHI,NE,4,field_goal,15,27,00-0000108,D.Akers,false,blocked,false
2009-08-13,2009,PRE,PRE2009,2009081351,2306,3,PHI,NE,NE,PHI,4,field_goal,4,19,00-0024333,S.Gostkowski,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,2513,3,PHI,NE,PHI,NE,4,field_goal,2,18,00-0000108,D.Akers,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,3285,4,PHI,NE,NE,PHI,4,field_goal,6,31,00-0024333,S.Gostkowski,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,3555,4,PHI,NE,PHI,NE,4,field_goal,5,16,00-0000108,D.Akers,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081351,3910,4,PHI,NE,PHI,NE,4,field_goal,1,25,00-0000108,D.Akers,false,missed,false
2009-08-13,2009,PRE,PRE2009,2009081352,556,1,BAL,WAS,BAL,WAS,4,field_goal,3,3,00-0025944,S.Hauschka,true,made,true
2009-08-13,2009,PRE,PRE2009,2009081352,1093,2,BAL,WAS,BAL,WAS,4,field_goal,8,19,00-0025944,S.Hauschka,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081352,2653,3,BAL,WAS,BAL,WAS,4,field_goal,15,21,00-0026858,G.Gano,false,made,true
2009-08-13,2009,PRE,PRE2009,2009081352,4253,4,BAL,WAS,BAL,WAS,4,field_goal,7,10,00-0026858,G.Gano,false,missed,false
2009-08-13,2009,PRE,PRE2009,2009081353,378,1,OAK,DAL,OAK,DAL,4,field_goal,4,4,00-0019646,S.Janikowski,true,made,true
2009-08-13,2009,PRE,PRE2009,2009081353,2040,2,OAK,DAL,DAL,OAK,4,field_goal,18,18,00-0025565,N.Folk,true,missed,false
2009-08-13,2009,PRE,PRE2009,2009081353,2765,3,OAK,DAL,DAL,OAK,4,field_goal,2,21,00-0027119,D.Buehler,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081450,242,1,NYJ,STL,STL,NYJ,4,field_goal,13,30,00-0021940,JO.Brown,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081450,493,1,NYJ,STL,NYJ,STL,4,field_goal,1,15,00-0019770,J.Feely,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081450,1118,2,NYJ,STL,STL,NYJ,4,field_goal,13,16,00-0021940,JO.Brown,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081450,1739,2,NYJ,STL,STL,NYJ,4,field_goal,2,21,00-0021940,JO.Brown,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081450,2277,3,NYJ,STL,NYJ,STL,4,field_goal,5,12,00-0019770,J.Feely,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081451,831,2,IND,MIN,MIN,IND,4,field_goal,2,17,00-0010072,R.Longwell,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081451,1255,2,IND,MIN,IND,MIN,4,field_goal,7,24,00-0023728,S.Andrus,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081451,1643,2,IND,MIN,MIN,IND,4,field_goal,12,18,00-0010072,R.Longwell,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081451,1884,2,IND,MIN,IND,MIN,3,field_goal,3,36,00-0023728,S.Andrus,false,missed,false
2009-08-14,2009,PRE,PRE2009,2009081451,2934,4,IND,MIN,MIN,IND,4,field_goal,14,33,00-0026318,T.Mehlhaff,false,missed,false
2009-08-14,2009,PRE,PRE2009,2009081452,256,1,NO,CIN,NO,CIN,4,field_goal,2,2,00-0025824,G.Hartley,true,missed,false
2009-08-14,2009,PRE,PRE2009,2009081452,976,2,NO,CIN,CIN,NO,4,field_goal,9,12,00-0019536,S.Graham,false,missed,false
2009-08-14,2009,PRE,PRE2009,2009081452,3185,4,NO,CIN,NO,CIN,4,field_goal,9,36,00-0025824,G.Hartley,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081453,278,1,SF,DEN,SF,DEN,4,field_goal,4,20,00-0026777,A.Romero,false,made,true
2009-08-14,2009,PRE,PRE2009,2009081453,2674,4,SF,DEN,DEN,SF,4,field_goal,6,8,00-0023853,M.Prater,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081550,543,1,DET,ATL,DET,ATL,4,field_goal,7,8,00-0006800,J.Hanson,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081550,1349,2,DET,ATL,ATL,DET,4,field_goal,6,28,00-0004811,J.Elam,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081550,3601,4,DET,ATL,ATL,DET,4,field_goal,3,23,00-0004811,J.Elam,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081550,4189,4,DET,ATL,DET,ATL,2,field_goal,10,29,00-0006800,J.Hanson,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081551,757,1,BUF,CHI,CHI,BUF,4,field_goal,3,6,00-0023252,R.Gould,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081551,1203,2,BUF,CHI,BUF,CHI,4,field_goal,10,10,00-0019310,R.Lindell,true,made,true
2009-08-15,2009,PRE,PRE2009,2009081551,1488,2,BUF,CHI,CHI,BUF,4,field_goal,7,32,00-0023252,R.Gould,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081551,2140,2,BUF,CHI,BUF,CHI,4,field_goal,2,2,00-0019310,R.Lindell,true,made,true
2009-08-15,2009,PRE,PRE2009,2009081552,503,1,GB,CLE,CLE,GB,4,field_goal,12,23,00-0004091,P.Dawson,false,missed,false
2009-08-15,2009,PRE,PRE2009,2009081552,1268,2,GB,CLE,GB,CLE,4,field_goal,19,42,00-0025580,M.Crosby,false,missed,false
2009-08-15,2009,PRE,PRE2009,2009081552,1680,2,GB,CLE,GB,CLE,4,field_goal,14,37,00-0025580,M.Crosby,false,missed,false
2009-08-15,2009,PRE,PRE2009,2009081552,3305,4,GB,CLE,GB,CLE,4,field_goal,12,27,00-0025580,M.Crosby,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081553,1522,2,KC,HOU,HOU,KC,4,field_goal,4,5,00-0001980,K.Brown,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081553,1842,2,KC,HOU,HOU,KC,4,field_goal,5,24,00-0001980,K.Brown,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081553,2108,2,KC,HOU,KC,HOU,1,field_goal,10,29,00-0026968,R.Succop,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081553,2958,3,KC,HOU,HOU,KC,4,field_goal,6,12,00-0001980,K.Brown,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081554,666,1,TEN,TB,TEN,TB,4,field_goal,6,18,00-0020962,R.Bironas,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081554,1885,2,TEN,TB,TEN,TB,4,field_goal,13,22,00-0020962,R.Bironas,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081554,2343,2,TEN,TB,TB,TEN,1,field_goal,10,33,00-0023482,M.Nugent,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081554,2950,3,TEN,TB,TB,TEN,4,field_goal,14,32,00-0023482,M.Nugent,false,missed,false
2009-08-15,2009,PRE,PRE2009,2009081555,1926,2,SD,SEA,SD,SEA,4,field_goal,4,16,00-0022737,N.Kaeding,false,missed,false
2009-08-15,2009,PRE,PRE2009,2009081555,3219,4,SD,SEA,SEA,SD,4,field_goal,8,20,00-0026375,B.Coutu,false,made,true
2009-08-15,2009,PRE,PRE2009,2009081555,3601,4,SD,SEA,SEA,SD,4,field_goal,1,20,00-0026375,B.Coutu,false,made,true
2009-08-17,2009,PRE,PRE2009,2009081750,1150,2,NYG,CAR,NYG,CAR,4,field_goal,3,25,00-0019778,L.Tynes,false,missed,false
2009-08-17,2009,PRE,PRE2009,2009081750,3063,4,NYG,CAR,NYG,CAR,4,field_goal,2,28,00-0019778,L.Tynes,false,made,true
2009-08-17,2009,PRE,PRE2009,2009081751,656,1,MIA,JAC,MIA,JAC,4,field_goal,23,30,00-0026003,D.Carpenter,false,made,true
2009-08-17,2009,PRE,PRE2009,2009081751,1231,2,MIA,JAC,JAC,MIA,4,field_goal,1,25,00-0022874,J.Scobee,false,made,true
2009-08-17,2009,PRE,PRE2009,2009081751,1615,2,MIA,JAC,MIA,JAC,4,field_goal,9,9,00-0026138,C.Barth,true,made,true
2009-08-17,2009,PRE,PRE2009,2009081751,1977,2,MIA,JAC,JAC,MIA,4,field_goal,15,18,00-0022874,J.Scobee,false,made,true
2009-08-17,2009,PRE,PRE2009,2009081751,2618,3,MIA,JAC,JAC,MIA,4,field_goal,14,25,00-0022874,J.Scobee,false,made,true
2009-08-20,2009,PRE,PRE2009,2009082050,1659,2,IND,PHI,IND,PHI,4,field_goal,5,6,00-0023728,S.Andrus,false,made,true
2009-08-20,2009,PRE,PRE2009,2009082050,3073,3,IND,PHI,IND,PHI,4,field_goal,2,22,00-0023728,S.Andrus,false,made,true
2009-08-20,2009,PRE,PRE2009,2009082050,3464,4,IND,PHI,IND,PHI,4,field_goal,1,13,00-0023728,S.Andrus,false,made,true
2009-08-20,2009,PRE,PRE2009,2009082051,485,1,NE,CIN,NE,CIN,4,field_goal,6,14,00-0024333,S.Gostkowski,false,made,true
2009-08-20,2009,PRE,PRE2009,2009082051,2067,2,NE,CIN,NE,CIN,4,field_goal,2,23,00-0024333,S.Gostkowski,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082150,840,1,DAL,TEN,TEN,DAL,4,field_goal,6,28,00-0020962,R.Bironas,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082150,1277,2,DAL,TEN,DAL,TEN,4,field_goal,6,32,00-0025565,N.Folk,false,missed,false
2009-08-21,2009,PRE,PRE2009,2009082151,1089,2,STL,ATL,STL,ATL,4,field_goal,9,26,00-0021940,Josh.Brown,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082151,2587,3,STL,ATL,ATL,STL,4,field_goal,9,16,00-0004811,J.Elam,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082151,3100,4,STL,ATL,STL,ATL,4,field_goal,2,6,00-0021940,Josh.Brown,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082151,3371,4,STL,ATL,ATL,STL,4,field_goal,8,8,00-0004811,J.Elam,true,made,true
2009-08-21,2009,PRE,PRE2009,2009082152,589,1,MIN,KC,KC,MIN,4,field_goal,1,14,00-0026968,R.Succop,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082152,2750,3,MIN,KC,KC,MIN,4,field_goal,6,19,00-0026968,R.Succop,false,made,true
2009-08-21,2009,PRE,PRE2009,2009082152,3104,3,MIN,KC,MIN,KC,4,field_goal,4,22,00-0026318,T.Mehlhaff,false,missed,false
2009-08-21,2009,PRE,PRE2009,2009082152,3557,4,MIN,KC,MIN,KC,4,field_goal,4,11,00-0026318,T.Mehlhaff,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082250,1077,2,MIA,CAR,MIA,CAR,4,field_goal,3,3,00-0026138,C.Barth,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082250,2180,3,MIA,CAR,MIA,CAR,4,field_goal,10,23,00-0026003,D.Carpenter,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082250,3018,4,MIA,CAR,CAR,MIA,4,field_goal,2,3,00-0009028,J.Kasay,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082251,397,1,CLE,DET,CLE,DET,4,field_goal,5,15,00-0004091,P.Dawson,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082251,785,1,CLE,DET,CLE,DET,4,field_goal,5,17,00-0004091,P.Dawson,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082251,2304,2,CLE,DET,DET,CLE,1,field_goal,10,33,00-0026679,S.Waters,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082251,3735,4,CLE,DET,DET,CLE,4,field_goal,11,35,00-0026679,S.Waters,false,missed,false
2009-08-22,2009,PRE,PRE2009,2009082252,447,1,WAS,PIT,WAS,PIT,4,field_goal,2,3,00-0023001,S.Suisham,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082252,2308,2,WAS,PIT,PIT,WAS,4,field_goal,12,16,00-0020737,J.Reed,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082252,2474,2,WAS,PIT,PIT,WAS,1,field_goal,5,30,00-0020737,J.Reed,false,missed,false
2009-08-22,2009,PRE,PRE2009,2009082252,3227,3,WAS,PIT,PIT,WAS,4,field_goal,6,23,00-0026403,P.Czech,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082253,567,1,JAC,TB,TB,JAC,4,field_goal,6,27,00-0023482,M.Nugent,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082253,2949,3,JAC,TB,JAC,TB,4,field_goal,11,11,00-0022874,J.Scobee,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082253,3692,4,JAC,TB,TB,JAC,4,field_goal,7,28,00-0023482,M.Nugent,false,missed,false
2009-08-22,2009,PRE,PRE2009,2009082254,2177,2,GB,BUF,GB,BUF,4,field_goal,3,19,00-0025580,M.Crosby,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082255,1532,2,HOU,NO,NO,HOU,4,field_goal,14,14,00-0025824,G.Hartley,true,missed,false
2009-08-22,2009,PRE,PRE2009,2009082255,2236,2,HOU,NO,NO,HOU,4,field_goal,4,4,00-0025824,G.Hartley,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082256,321,1,CHI,NYG,CHI,NYG,4,field_goal,10,26,00-0023252,R.Gould,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082256,1872,2,CHI,NYG,NYG,CHI,4,field_goal,6,24,00-0019778,L.Tynes,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082257,1583,2,SF,OAK,SF,OAK,4,field_goal,4,4,00-0011970,J.Nedney,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082257,2199,3,SF,OAK,SF,OAK,4,field_goal,7,33,00-0011970,J.Nedney,false,missed,false
2009-08-22,2009,PRE,PRE2009,2009082257,2919,4,SF,OAK,SF,OAK,4,field_goal,9,10,00-0026777,A.Romero,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082258,125,1,ARI,SD,ARI,SD,4,field_goal,2,2,00-0019676,N.Rackers,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082258,2339,3,ARI,SD,SD,ARI,4,field_goal,7,38,00-0022737,N.Kaeding,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082258,3036,3,ARI,SD,ARI,SD,4,field_goal,16,29,00-0019676,N.Rackers,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082259,824,1,SEA,DEN,DEN,SEA,4,field_goal,5,35,00-0023853,M.Prater,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082259,2302,3,SEA,DEN,SEA,DEN,4,field_goal,4,4,00-0026375,B.Coutu,true,made,true
2009-08-22,2009,PRE,PRE2009,2009082259,3023,3,SEA,DEN,SEA,DEN,4,field_goal,5,33,00-0026375,B.Coutu,false,made,true
2009-08-22,2009,PRE,PRE2009,2009082259,3363,4,SEA,DEN,DEN,SEA,4,field_goal,17,21,00-0026516,B.Colquitt,false,made,true
2009-08-24,2009,PRE,PRE2009,2009082450,1333,2,BAL,NYJ,BAL,NYJ,4,field_goal,12,28,00-0026858,G.Gano,false,missed,false
2009-08-24,2009,PRE,PRE2009,2009082450,2620,3,BAL,NYJ,NYJ,BAL,4,field_goal,2,2,00-0026891,P.Douglass,true,made,true
2009-08-24,2009,PRE,PRE2009,2009082450,3489,4,BAL,NYJ,BAL,NYJ,4,field_goal,4,24,00-0025944,S.Hauschka,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082750,449,1,TB,MIA,TB,MIA,4,field_goal,11,11,00-0023482,M.Nugent,true,made,true
2009-08-27,2009,PRE,PRE2009,2009082750,878,2,TB,MIA,TB,MIA,4,field_goal,7,20,00-0023482,M.Nugent,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082750,2094,2,TB,MIA,MIA,TB,4,field_goal,3,16,00-0026003,D.Carpenter,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082750,2756,3,TB,MIA,TB,MIA,4,field_goal,12,34,00-0023482,M.Nugent,false,missed,false
2009-08-27,2009,PRE,PRE2009,2009082751,573,1,PHI,JAC,PHI,JAC,4,field_goal,9,13,00-0000108,D.Akers,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,1946,2,PHI,JAC,JAC,PHI,4,field_goal,7,31,00-0022874,J.Scobee,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,2274,2,PHI,JAC,PHI,JAC,4,field_goal,3,3,00-0000108,D.Akers,true,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,2648,3,PHI,JAC,JAC,PHI,4,field_goal,3,3,00-0022874,J.Scobee,true,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,3665,4,PHI,JAC,JAC,PHI,4,field_goal,6,31,00-0022874,J.Scobee,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,4322,4,PHI,JAC,PHI,JAC,4,field_goal,13,17,00-0000108,D.Akers,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082751,4849,4,PHI,JAC,PHI,JAC,3,field_goal,9,16,00-0000108,D.Akers,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082752,2162,2,CIN,STL,STL,CIN,2,field_goal,10,32,00-0021940,Josh.Brown,false,missed,false
2009-08-27,2009,PRE,PRE2009,2009082752,2744,3,CIN,STL,STL,CIN,4,field_goal,7,19,00-0021940,Josh.Brown,false,made,true
2009-08-27,2009,PRE,PRE2009,2009082752,3834,4,CIN,STL,STL,CIN,4,field_goal,7,33,00-0021940,Josh.Brown,false,missed,false
2009-08-28,2009,PRE,PRE2009,2009082850,1409,2,WAS,NE,NE,WAS,4,field_goal,9,25,00-0024333,S.Gostkowski,false,made,true
2009-08-28,2009,PRE,PRE2009,2009082850,2258,2,WAS,NE,WAS,NE,3,field_goal,3,7,00-0023635,D.Rayner,false,made,true
2009-08-28,2009,PRE,PRE2009,2009082850,3981,4,WAS,NE,WAS,NE,4,field_goal,13,34,00-0023001,S.Suisham,false,missed,false
2009-08-28,2009,PRE,PRE2009,2009082850,4330,4,WAS,NE,NE,WAS,1,field_goal,10,12,00-0024333,S.Gostkowski,false,made,true
2009-08-28,2009,PRE,PRE2009,2009082851,691,1,ARI,GB,GB,ARI,4,field_goal,9,9,00-0025580,M.Crosby,true,made,true
2009-08-28,2009,PRE,PRE2009,2009082851,985,2,ARI,GB,ARI,GB,4,field_goal,11,11,00-0019676,N.Rackers,true,made,true
2009-08-28,2009,PRE,PRE2009,2009082851,2208,2,ARI,GB,GB,ARI,4,field_goal,8,11,00-0025580,M.Crosby,false,missed,false
2009-08-28,2009,PRE,PRE2009,2009082851,3973,4,ARI,GB,GB,ARI,4,field_goal,29,30,00-0025580,M.Crosby,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082950,1562,2,ATL,SD,ATL,SD,4,field_goal,2,22,00-0004811,J.Elam,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082950,2135,2,ATL,SD,ATL,SD,4,field_goal,5,21,00-0004811,J.Elam,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082950,2460,3,ATL,SD,SD,ATL,4,field_goal,2,31,00-0022737,N.Kaeding,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082950,3578,4,ATL,SD,SD,ATL,4,field_goal,11,19,00-0022737,N.Kaeding,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082951,1452,2,DET,IND,DET,IND,4,field_goal,2,2,00-0020972,B.Cundiff,true,made,true
2009-08-29,2009,PRE,PRE2009,2009082951,3249,4,DET,IND,IND,DET,4,field_goal,10,11,00-0023728,S.Andrus,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082952,1775,2,OAK,NO,NO,OAK,4,field_goal,17,17,00-0002655,J.Carney,true,made,true
2009-08-29,2009,PRE,PRE2009,2009082953,931,2,PIT,BUF,PIT,BUF,4,field_goal,8,16,00-0026403,P.Czech,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082953,2261,3,PIT,BUF,PIT,BUF,4,field_goal,13,22,00-0026403,P.Czech,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082953,3224,4,PIT,BUF,BUF,PIT,4,field_goal,6,15,00-0019310,R.Lindell,false,blocked,false
2009-08-29,2009,PRE,PRE2009,2009082954,922,2,CLE,TEN,CLE,TEN,4,field_goal,4,4,00-0004091,P.Dawson,true,made,true
2009-08-29,2009,PRE,PRE2009,2009082954,1317,2,CLE,TEN,TEN,CLE,4,field_goal,3,9,00-0020962,R.Bironas,false,blocked,false
2009-08-29,2009,PRE,PRE2009,2009082954,2265,3,CLE,TEN,CLE,TEN,4,field_goal,5,20,00-0004091,P.Dawson,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082954,2932,4,CLE,TEN,CLE,TEN,4,field_goal,3,14,00-0004091,P.Dawson,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082954,3386,4,CLE,TEN,TEN,CLE,4,field_goal,1,13,00-0020962,R.Bironas,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082955,429,1,CAR,BAL,BAL,CAR,4,field_goal,9,9,00-0025944,S.Hauschka,true,missed,false
2009-08-29,2009,PRE,PRE2009,2009082955,699,1,CAR,BAL,CAR,BAL,4,field_goal,9,20,00-0009028,J.Kasay,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082955,2192,3,CAR,BAL,BAL,CAR,4,field_goal,5,20,00-0025944,S.Hauschka,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082955,3498,4,CAR,BAL,CAR,BAL,4,field_goal,16,32,00-0009028,J.Kasay,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082956,1090,1,NYG,NYJ,NYG,NYJ,4,field_goal,3,20,00-0019778,L.Tynes,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082956,1593,2,NYG,NYJ,NYG,NYJ,4,field_goal,3,8,00-0019778,L.Tynes,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082956,2050,2,NYG,NYJ,NYJ,NYG,4,field_goal,8,24,00-0019770,J.Feely,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082956,2748,3,NYG,NYJ,NYJ,NYG,4,field_goal,6,7,00-0019770,J.Feely,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082956,3200,4,NYG,NYJ,NYG,NYJ,4,field_goal,8,33,00-0019778,L.Tynes,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082957,1528,2,DAL,SF,DAL,SF,4,field_goal,7,7,00-0025565,N.Folk,true,made,true
2009-08-29,2009,PRE,PRE2009,2009082957,1864,2,DAL,SF,SF,DAL,1,field_goal,10,24,00-0011970,J.Nedney,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082957,3057,4,DAL,SF,DAL,SF,4,field_goal,1,9,00-0025565,N.Folk,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082957,3456,4,DAL,SF,SF,DAL,4,field_goal,1,6,00-0026777,A.Romero,false,made,true
2009-08-29,2009,PRE,PRE2009,2009082958,493,1,KC,SEA,SEA,KC,4,field_goal,10,33,00-0010373,O.Mare,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082958,997,2,KC,SEA,KC,SEA,4,field_goal,7,10,00-0026968,R.Succop,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082958,1309,2,KC,SEA,SEA,KC,4,field_goal,1,8,00-0010373,O.Mare,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082958,2110,2,KC,SEA,KC,SEA,2,field_goal,7,35,00-0026968,R.Succop,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082958,2777,3,KC,SEA,SEA,KC,4,field_goal,2,31,00-0026375,B.Coutu,false,missed,false
2009-08-29,2009,PRE,PRE2009,2009082958,3234,4,KC,SEA,KC,SEA,4,field_goal,8,17,00-0026968,R.Succop,false,made,true
2009-08-30,2009,PRE,PRE2009,2009083050,628,1,DEN,CHI,DEN,CHI,4,field_goal,4,13,00-0023853,M.Prater,false,made,true
2009-08-30,2009,PRE,PRE2009,2009083050,896,1,DEN,CHI,CHI,DEN,4,field_goal,8,22,00-0023252,R.Gould,false,made,true
2009-08-30,2009,PRE,PRE2009,2009083050,4102,4,DEN,CHI,CHI,DEN,4,field_goal,3,7,00-0023252,R.Gould,false,made,true
2009-08-31,2009,PRE,PRE2009,2009083150,1205,2,HOU,MIN,MIN,HOU,4,field_goal,18,18,00-0010072,R.Longwell,true,made,true
2009-08-31,2009,PRE,PRE2009,2009083150,2049,2,HOU,MIN,HOU,MIN,2,field_goal,9,27,00-0001980,K.Brown,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090350,1258,2,BUF,DET,BUF,DET,4,field_goal,2,14,00-0019310,R.Lindell,false,missed,false
2009-09-03,2009,PRE,PRE2009,2009090350,3098,3,BUF,DET,BUF,DET,4,field_goal,5,5,00-0019310,R.Lindell,true,made,true
2009-09-03,2009,PRE,PRE2009,2009090350,3530,4,BUF,DET,DET,BUF,4,field_goal,3,14,00-0020972,B.Cundiff,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090350,3948,4,BUF,DET,BUF,DET,4,field_goal,11,30,00-0019310,R.Lindell,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090351,1315,2,NYJ,PHI,PHI,NYJ,4,field_goal,3,30,00-0000108,D.Akers,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090351,2240,2,NYJ,PHI,NYJ,PHI,2,field_goal,6,29,00-0019770,J.Feely,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090351,3642,4,NYJ,PHI,PHI,NYJ,4,field_goal,18,18,00-0000108,D.Akers,true,made,true
2009-09-03,2009,PRE,PRE2009,2009090352,1762,2,ATL,BAL,ATL,BAL,4,field_goal,3,27,00-0004811,J.Elam,false,made,true
2009-09-03,2009,PRE,PRE2009,2009090352,2276,3,ATL,BAL,ATL,BAL,4,field_goal,1,17,00-0004811,J.Elam,false,missed,false
2009-09-03,2009,PRE,PRE2009,2009090352,2765,4,ATL,BAL,BAL,ATL,4,field_goal,7,15,00-0025944,S.Hauschka,false,made,true
